Department,Caseload,ActualValue,ForecastDate,ForecastValue,Variance,VariancePerc
ComSch_Special_Education,May-16,148552,Jun-16,148552,0,0.000%
ComSch_Special_Education,May-16,148552,Nov-16,148904,-352,-0.236%
ComSch_Special_Education,Sep-16,138749,Jun-14,135865,2884,2.123%
ComSch_Special_Education,Sep-16,138749,Nov-14,135205,3544,2.621%
ComSch_Special_Education,Sep-16,138749,Feb-15,135095,3654,2.705%
ComSch_Special_Education,Sep-16,138749,Jun-15,136744,2005,1.466%
ComSch_Special_Education,Sep-16,138749,Nov-15,136409,2340,1.715%
ComSch_Special_Education,Sep-16,138749,Feb-16,137048,1701,1.241%
ComSch_Special_Education,Sep-16,138749,Jun-16,137344,1405,1.023%
ComSch_Special_Education,Sep-16,138749,Nov-16,138599,150,0.108%
ComSch_Special_Education,Sep-16,138749,Feb-17,138672,77,0.056%
ComSch_Special_Education,Sep-16,138749,Jun-17,138754,-5,-0.004%
ComSch_Special_Education,Oct-16,144392,Jun-14,141027,3365,2.386%
ComSch_Special_Education,Oct-16,144392,Nov-14,140448,3944,2.808%
ComSch_Special_Education,Oct-16,144392,Feb-15,140319,4073,2.903%
ComSch_Special_Education,Oct-16,144392,Jun-15,141987,2405,1.694%
ComSch_Special_Education,Oct-16,144392,Nov-15,141750,2642,1.864%
ComSch_Special_Education,Oct-16,144392,Feb-16,142410,1982,1.392%
ComSch_Special_Education,Oct-16,144392,Jun-16,142697,1695,1.188%
ComSch_Special_Education,Oct-16,144392,Nov-16,140311,4081,2.909%
ComSch_Special_Education,Oct-16,144392,Feb-17,144362,30,0.021%
ComSch_Special_Education,Oct-16,144392,Jun-17,144403,-11,-0.008%
ComSch_Special_Education,Nov-16,146253,Jun-14,143411,2842,1.982%
ComSch_Special_Education,Nov-16,146253,Nov-14,142184,4069,2.862%
ComSch_Special_Education,Nov-16,146253,Feb-15,142033,4220,2.971%
ComSch_Special_Education,Nov-16,146253,Jun-15,143776,2477,1.723%
ComSch_Special_Education,Nov-16,146253,Nov-15,143641,2612,1.818%
ComSch_Special_Education,Nov-16,146253,Feb-16,144307,1946,1.349%
ComSch_Special_Education,Nov-16,146253,Jun-16,144685,1568,1.084%
ComSch_Special_Education,Nov-16,146253,Nov-16,142268,3985,2.801%
ComSch_Special_Education,Nov-16,146253,Feb-17,146255,-2,-0.001%
ComSch_Special_Education,Nov-16,146253,Jun-17,146295,-42,-0.029%
ComSch_Special_Education,Dec-16,147196,Jun-14,144558,2638,1.825%
ComSch_Special_Education,Dec-16,147196,Nov-14,143253,3943,2.752%
ComSch_Special_Education,Dec-16,147196,Feb-15,143063,4133,2.889%
ComSch_Special_Education,Dec-16,147196,Jun-15,144411,2785,1.929%
ComSch_Special_Education,Dec-16,147196,Nov-15,144253,2943,2.040%
ComSch_Special_Education,Dec-16,147196,Feb-16,144920,2276,1.571%
ComSch_Special_Education,Dec-16,147196,Jun-16,145460,1736,1.193%
ComSch_Special_Education,Dec-16,147196,Nov-16,143019,4177,2.921%
ComSch_Special_Education,Dec-16,147196,Feb-17,147046,150,0.102%
ComSch_Special_Education,Dec-16,147196,Jun-17,147212,-16,-0.011%
ComSch_Special_Education,Jan-17,148066,Jun-14,145492,2574,1.769%
ComSch_Special_Education,Jan-17,148066,Nov-14,144139,3927,2.724%
ComSch_Special_Education,Jan-17,148066,Feb-15,143927,4139,2.876%
ComSch_Special_Education,Jan-17,148066,Jun-15,145189,2877,1.982%
ComSch_Special_Education,Jan-17,148066,Nov-15,145160,2906,2.002%
ComSch_Special_Education,Jan-17,148066,Feb-16,145828,2238,1.535%
ComSch_Special_Education,Jan-17,148066,Jun-16,146426,1640,1.120%
ComSch_Special_Education,Jan-17,148066,Nov-16,143992,4074,2.829%
ComSch_Special_Education,Jan-17,148066,Feb-17,147798,268,0.181%
ComSch_Special_Education,Jan-17,148066,Jun-17,147980,86,0.058%
ComSch_Special_Education,Feb-17,149075,Jun-14,146743,2332,1.589%
ComSch_Special_Education,Feb-17,149075,Nov-14,145414,3661,2.518%
ComSch_Special_Education,Feb-17,149075,Feb-15,145465,3610,2.482%
ComSch_Special_Education,Feb-17,149075,Jun-15,145988,3087,2.115%
ComSch_Special_Education,Feb-17,149075,Nov-15,145947,3128,2.143%
ComSch_Special_Education,Feb-17,149075,Feb-16,146616,2459,1.677%
ComSch_Special_Education,Feb-17,149075,Jun-16,147295,1780,1.208%
ComSch_Special_Education,Feb-17,149075,Nov-16,144850,4225,2.917%
ComSch_Special_Education,Feb-17,149075,Feb-17,148625,450,0.303%
ComSch_Special_Education,Feb-17,149075,Jun-17,148838,237,0.159%
ComSch_Special_Education,Mar-17,150173,Jun-14,148187,1986,1.340%
ComSch_Special_Education,Mar-17,150173,Nov-14,146838,3335,2.271%
ComSch_Special_Education,Mar-17,150173,Feb-15,146560,3613,2.465%
ComSch_Special_Education,Mar-17,150173,Jun-15,147060,3113,2.117%
ComSch_Special_Education,Mar-17,150173,Nov-15,147189,2984,2.027%
ComSch_Special_Education,Mar-17,150173,Feb-16,147861,2312,1.564%
ComSch_Special_Education,Mar-17,150173,Jun-16,148731,1442,0.970%
ComSch_Special_Education,Mar-17,150173,Nov-16,146269,3904,2.669%
ComSch_Special_Education,Mar-17,150173,Feb-17,150037,136,0.091%
ComSch_Special_Education,Mar-17,150173,Jun-17,149858,315,0.210%
ComSch_Special_Education,Apr-17,151898,Jun-14,149582,2316,1.548%
ComSch_Special_Education,Apr-17,151898,Nov-14,148190,3708,2.502%
ComSch_Special_Education,Apr-17,151898,Feb-15,147872,4026,2.723%
ComSch_Special_Education,Apr-17,151898,Jun-15,148172,3726,2.515%
ComSch_Special_Education,Apr-17,151898,Nov-15,148390,3508,2.364%
ComSch_Special_Education,Apr-17,151898,Feb-16,149066,2832,1.900%
ComSch_Special_Education,Apr-17,151898,Jun-16,149977,1921,1.281%
ComSch_Special_Education,Apr-17,151898,Nov-16,147517,4381,2.970%
ComSch_Special_Education,Apr-17,151898,Feb-17,151275,623,0.412%
ComSch_Special_Education,Apr-17,151898,Jun-17,151531,367,0.242%
ComSch_Special_Education,May-17,153206,Jun-14,151111,2095,1.386%
ComSch_Special_Education,May-17,153206,Nov-14,149702,3504,2.341%
ComSch_Special_Education,May-17,153206,Feb-15,149343,3863,2.587%
ComSch_Special_Education,May-17,153206,Jun-15,149470,3736,2.499%
ComSch_Special_Education,May-17,153206,Nov-15,149532,3674,2.457%
ComSch_Special_Education,May-17,153206,Feb-16,150203,3003,1.999%
ComSch_Special_Education,May-17,153206,Jun-16,150910,2296,1.521%
ComSch_Special_Education,May-17,153206,Nov-16,148435,4771,3.214%
ComSch_Special_Education,May-17,153206,Feb-17,152213,993,0.652%
ComSch_Special_Education,May-17,153206,Jun-17,153005,201,0.131%
ComSch_Special_Education,Jun-17,154409,Jun-14,151688,2721,1.794%
ComSch_Special_Education,Jun-17,154409,Nov-14,150080,4329,2.884%
ComSch_Special_Education,Jun-17,154409,Feb-15,149698,4711,3.147%
ComSch_Special_Education,Jun-17,154409,Jun-15,149905,4504,3.005%
ComSch_Special_Education,Jun-17,154409,Nov-15,150041,4368,2.911%
ComSch_Special_Education,Jun-17,154409,Feb-16,150721,3688,2.447%
ComSch_Special_Education,Jun-17,154409,Jun-16,151532,2877,1.899%
ComSch_Special_Education,Jun-17,154409,Nov-16,149069,5340,3.582%
ComSch_Special_Education,Jun-17,154409,Feb-17,152810,1599,1.046%
ComSch_Special_Education,Jun-17,154409,Jun-17,153603,806,0.525%
ComSch_Special_Education,Sep-17,143781,Jun-16,139733,4048,2.897%
ComSch_Special_Education,Sep-17,143781,Nov-16,135019,8762,6.489%
ComSch_Special_Education,Sep-17,143781,Feb-17,136696,7085,5.183%
ComSch_Special_Education,Sep-17,143781,Jun-17,136643,7138,5.224%
ComSch_Special_Education,Sep-17,143781,Nov-17,143501,280,0.195%
ComSch_Special_Education,Sep-17,143781,Feb-18,143688,93,0.065%
ComSch_Special_Education,Sep-17,143781,Jun-18,143781,0,0.000%
ComSch_Special_Education,Oct-17,148862,Jun-16,144886,3976,2.744%
ComSch_Special_Education,Oct-17,148862,Nov-16,140708,8154,5.795%
ComSch_Special_Education,Oct-17,148862,Feb-17,142419,6443,4.524%
ComSch_Special_Education,Oct-17,148862,Jun-17,142357,6505,4.569%
ComSch_Special_Education,Oct-17,148862,Nov-17,148462,400,0.269%
ComSch_Special_Education,Oct-17,148862,Feb-18,148793,69,0.046%
ComSch_Special_Education,Oct-17,148862,Jun-18,148862,0,0.000%
ComSch_Special_Education,Nov-17,150744,Jun-16,146920,3824,2.603%
ComSch_Special_Education,Nov-17,150744,Nov-16,142707,8037,5.632%
ComSch_Special_Education,Nov-17,150744,Feb-17,144266,6478,4.490%
ComSch_Special_Education,Nov-17,150744,Jun-17,144117,6627,4.598%
ComSch_Special_Education,Nov-17,150744,Nov-17,150433,311,0.207%
ComSch_Special_Education,Nov-17,150744,Feb-18,150646,98,0.065%
ComSch_Special_Education,Nov-17,150744,Jun-18,150744,0,0.000%
ComSch_Special_Education,Dec-17,151889,Jun-16,147719,4170,2.823%
ComSch_Special_Education,Dec-17,151889,Nov-16,143516,8373,5.834%
ComSch_Special_Education,Dec-17,151889,Feb-17,144899,6990,4.824%
ComSch_Special_Education,Dec-17,151889,Jun-17,144878,7011,4.839%
ComSch_Special_Education,Dec-17,151889,Nov-17,151325,564,0.373%
ComSch_Special_Education,Dec-17,151889,Feb-18,151787,102,0.067%
ComSch_Special_Education,Dec-17,151889,Jun-18,151889,0,0.000%
ComSch_Special_Education,Jan-18,152939,Jun-16,148711,4228,2.843%
ComSch_Special_Education,Jan-18,152939,Nov-16,144490,8449,5.847%
ComSch_Special_Education,Jan-18,152939,Feb-17,145883,7056,4.837%
ComSch_Special_Education,Jan-18,152939,Jun-17,145765,7174,4.922%
ComSch_Special_Education,Jan-18,152939,Nov-17,152260,679,0.446%
ComSch_Special_Education,Jan-18,152939,Feb-18,152813,126,0.082%
ComSch_Special_Education,Jan-18,152939,Jun-18,152939,0,0.000%
ComSch_Special_Education,Feb-18,154000,Jun-16,149607,4393,2.936%
ComSch_Special_Education,Feb-18,154000,Nov-16,145385,8615,5.926%
ComSch_Special_Education,Feb-18,154000,Feb-17,146743,7257,4.945%
ComSch_Special_Education,Feb-18,154000,Jun-17,146525,7475,5.102%
ComSch_Special_Education,Feb-18,154000,Nov-17,153312,688,0.449%
ComSch_Special_Education,Feb-18,154000,Feb-18,153909,91,0.059%
ComSch_Special_Education,Feb-18,154000,Jun-18,154000,0,0.000%
ComSch_Special_Education,Mar-18,155254,Jun-16,151077,4177,2.765%
ComSch_Special_Education,Mar-18,155254,Nov-16,146836,8418,5.733%
ComSch_Special_Education,Mar-18,155254,Feb-17,148176,7078,4.777%
ComSch_Special_Education,Mar-18,155254,Jun-17,147822,7432,5.028%
ComSch_Special_Education,Mar-18,155254,Nov-17,154566,688,0.445%
ComSch_Special_Education,Mar-18,155254,Feb-18,155188,66,0.043%
ComSch_Special_Education,Mar-18,155254,Jun-18,155254,0,0.000%
ComSch_Special_Education,Apr-18,157107,Jun-16,152355,4752,3.119%
ComSch_Special_Education,Apr-18,157107,Nov-16,148110,8997,6.075%
ComSch_Special_Education,Apr-18,157107,Feb-17,149440,7667,5.130%
ComSch_Special_Education,Apr-18,157107,Jun-17,149181,7926,5.313%
ComSch_Special_Education,Apr-18,157107,Nov-17,156103,1004,0.643%
ComSch_Special_Education,Apr-18,157107,Feb-18,156791,316,0.202%
ComSch_Special_Education,Apr-18,157107,Jun-18,157107,0,0.000%
ComSch_Special_Education,May-18,157958,Jun-16,153313,4645,3.030%
ComSch_Special_Education,May-18,157958,Nov-16,149056,8902,5.972%
ComSch_Special_Education,May-18,157958,Feb-17,150403,7555,5.023%
ComSch_Special_Education,May-18,157958,Jun-17,150334,7624,5.071%
ComSch_Special_Education,May-18,157958,Nov-17,157385,573,0.364%
ComSch_Special_Education,May-18,157958,Feb-18,158029,-71,-0.045%
ComSch_Special_Education,May-18,157958,Jun-18,157958,0,0.000%
ComSch_Special_Education,Jun-18,159204,Jun-16,153951,5253,3.412%
ComSch_Special_Education,Jun-18,159204,Nov-16,149708,9496,6.343%
ComSch_Special_Education,Jun-18,159204,Feb-17,151014,8190,5.423%
ComSch_Special_Education,Jun-18,159204,Jun-17,150944,8260,5.472%
ComSch_Special_Education,Jun-18,159204,Nov-17,158614,590,0.372%
ComSch_Special_Education,Jun-18,159204,Feb-18,159274,-70,-0.044%
ComSch_Special_Education,Jun-18,159204,Jun-18,159204,0,0.000%
Charter_Enrollment,Sep-16,1651,Jun-16,1868,-217,-11.617%
Charter_Enrollment,Sep-16,1651,Nov-16,1653,-2,-0.121%
Charter_Enrollment,Sep-16,1651,Feb-17,1652,-1,-0.061%
Charter_Enrollment,Sep-16,1651,Jun-17,1652,-1,-0.061%
Charter_Enrollment,Oct-16,1677,Jun-16,1883,-206,-10.940%
Charter_Enrollment,Oct-16,1677,Nov-16,1678,-1,-0.060%
Charter_Enrollment,Oct-16,1677,Feb-17,1665,12,0.721%
Charter_Enrollment,Oct-16,1677,Jun-17,1665,12,0.721%
Charter_Enrollment,Nov-16,1643,Jun-16,1883,-240,-12.746%
Charter_Enrollment,Nov-16,1643,Nov-16,1679,-36,-2.144%
Charter_Enrollment,Nov-16,1643,Feb-17,1666,-23,-1.381%
Charter_Enrollment,Nov-16,1643,Jun-17,1666,-23,-1.381%
Charter_Enrollment,Dec-16,1620,Jun-16,1882,-262,-13.921%
Charter_Enrollment,Dec-16,1620,Nov-16,1677,-57,-3.399%
Charter_Enrollment,Dec-16,1620,Feb-17,1664,-44,-2.644%
Charter_Enrollment,Dec-16,1620,Jun-17,1664,-44,-2.644%
Charter_Enrollment,Jan-17,1598,Jun-16,1879,-281,-14.955%
Charter_Enrollment,Jan-17,1598,Nov-16,1675,-77,-4.597%
Charter_Enrollment,Jan-17,1598,Feb-17,1663,-65,-3.909%
Charter_Enrollment,Jan-17,1598,Jun-17,1663,-65,-3.909%
Charter_Enrollment,Feb-17,1587,Jun-16,1881,-294,-15.630%
Charter_Enrollment,Feb-17,1587,Nov-16,1678,-91,-5.423%
Charter_Enrollment,Feb-17,1587,Feb-17,1665,-78,-4.685%
Charter_Enrollment,Feb-17,1587,Jun-17,1665,-78,-4.685%
Charter_Enrollment,Mar-17,1575,Jun-16,1880,-305,-16.223%
Charter_Enrollment,Mar-17,1575,Nov-16,1678,-103,-6.138%
Charter_Enrollment,Mar-17,1575,Feb-17,1665,-90,-5.405%
Charter_Enrollment,Mar-17,1575,Jun-17,1665,-90,-5.405%
Charter_Enrollment,Apr-17,1569,Jun-16,1878,-309,-16.454%
Charter_Enrollment,Apr-17,1569,Nov-16,1676,-107,-6.384%
Charter_Enrollment,Apr-17,1569,Feb-17,1664,-95,-5.709%
Charter_Enrollment,Apr-17,1569,Jun-17,1664,-95,-5.709%
Charter_Enrollment,May-17,1560,Jun-16,1878,-318,-16.933%
Charter_Enrollment,May-17,1560,Nov-16,1676,-116,-6.921%
Charter_Enrollment,May-17,1560,Feb-17,1664,-104,-6.250%
Charter_Enrollment,May-17,1560,Jun-17,1664,-104,-6.250%
Charter_Enrollment,Jun-17,1552,Jun-16,1874,-322,-17.182%
Charter_Enrollment,Jun-17,1552,Nov-16,1672,-120,-7.177%
Charter_Enrollment,Jun-17,1552,Feb-17,1660,-108,-6.506%
Charter_Enrollment,Jun-17,1552,Jun-17,1660,-108,-6.506%
Charter_Enrollment,Sep-17,2539,Jun-16,3271,-732,-22.378%
Charter_Enrollment,Sep-17,2539,Nov-16,2821,-282,-9.996%
Charter_Enrollment,Sep-17,2539,Feb-17,3047,-508,-16.672%
Charter_Enrollment,Sep-17,2539,Jun-17,2918,-379,-12.988%
Charter_Enrollment,Sep-17,2539,Nov-17,2359,180,7.630%
Charter_Enrollment,Sep-17,2539,Feb-18,2539,0,0.000%
Charter_Enrollment,Sep-17,2539,Jun-18,2539,0,0.000%
Charter_Enrollment,Oct-17,2482,Jun-16,3297,-815,-24.719%
Charter_Enrollment,Oct-17,2482,Nov-16,2844,-362,-12.729%
Charter_Enrollment,Oct-17,2482,Feb-17,3071,-589,-19.179%
Charter_Enrollment,Oct-17,2482,Jun-17,2941,-459,-15.607%
Charter_Enrollment,Oct-17,2482,Nov-17,2501,-19,-0.760%
Charter_Enrollment,Oct-17,2482,Feb-18,2482,0,0.000%
Charter_Enrollment,Oct-17,2482,Jun-18,2482,0,0.000%
Charter_Enrollment,Nov-17,2451,Jun-16,3297,-846,-25.660%
Charter_Enrollment,Nov-17,2451,Nov-16,2844,-393,-13.819%
Charter_Enrollment,Nov-17,2451,Feb-17,3071,-620,-20.189%
Charter_Enrollment,Nov-17,2451,Jun-17,2941,-490,-16.661%
Charter_Enrollment,Nov-17,2451,Nov-17,2449,2,0.082%
Charter_Enrollment,Nov-17,2451,Feb-18,2451,0,0.000%
Charter_Enrollment,Nov-17,2451,Jun-18,2451,0,0.000%
Charter_Enrollment,Dec-17,2438,Jun-16,3294,-856,-25.987%
Charter_Enrollment,Dec-17,2438,Nov-16,2840,-402,-14.155%
Charter_Enrollment,Dec-17,2438,Feb-17,3067,-629,-20.509%
Charter_Enrollment,Dec-17,2438,Jun-17,2937,-499,-16.990%
Charter_Enrollment,Dec-17,2438,Nov-17,2417,21,0.869%
Charter_Enrollment,Dec-17,2438,Feb-18,2438,0,0.000%
Charter_Enrollment,Dec-17,2438,Jun-18,2438,0,0.000%
Charter_Enrollment,Jan-18,2407,Jun-16,3287,-880,-26.772%
Charter_Enrollment,Jan-18,2407,Nov-16,2834,-427,-15.067%
Charter_Enrollment,Jan-18,2407,Feb-17,3061,-654,-21.366%
Charter_Enrollment,Jan-18,2407,Jun-17,2931,-524,-17.878%
Charter_Enrollment,Jan-18,2407,Nov-17,2389,18,0.753%
Charter_Enrollment,Jan-18,2407,Feb-18,2413,-6,-0.249%
Charter_Enrollment,Jan-18,2407,Jun-18,2407,0,0.000%
Charter_Enrollment,Feb-18,2391,Jun-16,3290,-899,-27.325%
Charter_Enrollment,Feb-18,2391,Nov-16,2835,-444,-15.661%
Charter_Enrollment,Feb-18,2391,Feb-17,3062,-671,-21.914%
Charter_Enrollment,Feb-18,2391,Jun-17,2932,-541,-18.452%
Charter_Enrollment,Feb-18,2391,Nov-17,2374,17,0.716%
Charter_Enrollment,Feb-18,2391,Feb-18,2398,-7,-0.292%
Charter_Enrollment,Feb-18,2391,Jun-18,2391,0,0.000%
Charter_Enrollment,Mar-18,2376,Jun-16,3289,-913,-27.759%
Charter_Enrollment,Mar-18,2376,Nov-16,2834,-458,-16.161%
Charter_Enrollment,Mar-18,2376,Feb-17,3061,-685,-22.378%
Charter_Enrollment,Mar-18,2376,Jun-17,2931,-555,-18.936%
Charter_Enrollment,Mar-18,2376,Nov-17,2350,26,1.106%
Charter_Enrollment,Mar-18,2376,Feb-18,2375,1,0.042%
Charter_Enrollment,Mar-18,2376,Jun-18,2376,0,0.000%
Charter_Enrollment,Apr-18,2361,Jun-16,3285,-924,-28.128%
Charter_Enrollment,Apr-18,2361,Nov-16,2830,-469,-16.572%
Charter_Enrollment,Apr-18,2361,Feb-17,3057,-696,-22.767%
Charter_Enrollment,Apr-18,2361,Jun-17,2927,-566,-19.337%
Charter_Enrollment,Apr-18,2361,Nov-17,2345,16,0.682%
Charter_Enrollment,Apr-18,2361,Feb-18,2371,-10,-0.422%
Charter_Enrollment,Apr-18,2361,Jun-18,2361,0,0.000%
Charter_Enrollment,May-18,2349,Jun-16,3284,-935,-28.471%
Charter_Enrollment,May-18,2349,Nov-16,2828,-479,-16.938%
Charter_Enrollment,May-18,2349,Feb-17,3056,-707,-23.135%
Charter_Enrollment,May-18,2349,Jun-17,2926,-577,-19.720%
Charter_Enrollment,May-18,2349,Nov-17,2325,24,1.032%
Charter_Enrollment,May-18,2349,Feb-18,2350,-1,-0.043%
Charter_Enrollment,May-18,2349,Jun-18,2349,0,0.000%
Charter_Enrollment,Jun-18,2341,Jun-16,3275,-934,-28.519%
Charter_Enrollment,Jun-18,2341,Nov-16,2819,-478,-16.956%
Charter_Enrollment,Jun-18,2341,Feb-17,3046,-705,-23.145%
Charter_Enrollment,Jun-18,2341,Jun-17,2917,-576,-19.746%
Charter_Enrollment,Jun-18,2341,Nov-17,2317,24,1.036%
Charter_Enrollment,Jun-18,2341,Feb-18,2343,-2,-0.085%
Charter_Enrollment,Jun-18,2341,Jun-18,2341,0,0.000%
CA_ASMP,Mar-09,11548,Jun-06,12761,-1213,-9.506%
CA_ASMP,Mar-09,11548,Nov-06,12737,-1189,-9.335%
CA_ASMP,Mar-09,11548,Mar-07,12737,-1189,-9.335%
CA_ASMP,Mar-09,11548,Jun-07,12508,-960,-7.675%
CA_ASMP,Mar-09,11548,Nov-07,12508,-960,-7.675%
CA_ASMP,Mar-09,11548,Feb-08,11862,-314,-2.647%
CA_ASMP,Mar-09,11548,Jun-08,12253,-705,-5.754%
CA_ASMP,Mar-09,11548,Nov-08,12165,-617,-5.072%
CA_ASMP,Mar-09,11548,Mar-09,12237,-689,-5.630%
CA_ASMP,Mar-09,11548,Jun-09,12237,-689,-5.630%
CA_ASMP,Mar-09,11548,Nov-09,12328,-780,-6.327%
CA_ASMP,Apr-09,12168,Jun-06,12834,-666,-5.189%
CA_ASMP,Apr-09,12168,Nov-06,12809,-641,-5.004%
CA_ASMP,Apr-09,12168,Mar-07,12809,-641,-5.004%
CA_ASMP,Apr-09,12168,Jun-07,12578,-410,-3.260%
CA_ASMP,Apr-09,12168,Nov-07,12578,-410,-3.260%
CA_ASMP,Apr-09,12168,Feb-08,11910,258,2.166%
CA_ASMP,Apr-09,12168,Jun-08,12319,-151,-1.226%
CA_ASMP,Apr-09,12168,Nov-08,12279,-111,-0.904%
CA_ASMP,Apr-09,12168,Mar-09,12324,-156,-1.266%
CA_ASMP,Apr-09,12168,Jun-09,12324,-156,-1.266%
CA_ASMP,Apr-09,12168,Nov-09,12314,-146,-1.186%
CA_ASMP,May-09,12371,Jun-06,12907,-536,-4.153%
CA_ASMP,May-09,12371,Nov-06,12882,-511,-3.967%
CA_ASMP,May-09,12371,Mar-07,12882,-511,-3.967%
CA_ASMP,May-09,12371,Jun-07,12648,-277,-2.190%
CA_ASMP,May-09,12371,Nov-07,12648,-277,-2.190%
CA_ASMP,May-09,12371,Feb-08,11957,414,3.462%
CA_ASMP,May-09,12371,Jun-08,12385,-14,-0.113%
CA_ASMP,May-09,12371,Nov-08,12392,-21,-0.169%
CA_ASMP,May-09,12371,Mar-09,12411,-40,-0.322%
CA_ASMP,May-09,12371,Jun-09,12411,-40,-0.322%
CA_ASMP,May-09,12371,Nov-09,12480,-109,-0.873%
CA_ASMP,Jun-09,12389,Jun-06,12980,-591,-4.553%
CA_ASMP,Jun-09,12389,Nov-06,12954,-565,-4.362%
CA_ASMP,Jun-09,12389,Mar-07,12954,-565,-4.362%
CA_ASMP,Jun-09,12389,Jun-07,12719,-330,-2.595%
CA_ASMP,Jun-09,12389,Nov-07,12719,-330,-2.595%
CA_ASMP,Jun-09,12389,Feb-08,12004,385,3.207%
CA_ASMP,Jun-09,12389,Jun-08,12451,-62,-0.498%
CA_ASMP,Jun-09,12389,Nov-08,12506,-117,-0.936%
CA_ASMP,Jun-09,12389,Mar-09,12497,-108,-0.864%
CA_ASMP,Jun-09,12389,Jun-09,12497,-108,-0.864%
CA_ASMP,Jun-09,12389,Nov-09,12691,-302,-2.380%
CA_ASMP,Jul-09,12342,Jun-08,12516,-174,-1.390%
CA_ASMP,Jul-09,12342,Nov-08,12558,-216,-1.720%
CA_ASMP,Jul-09,12342,Mar-09,12549,-207,-1.650%
CA_ASMP,Jul-09,12342,Jun-09,12599,-257,-2.040%
CA_ASMP,Jul-09,12342,Nov-09,12707,-365,-2.872%
CA_ASMP,Jul-09,12342,Feb-10,12335,7,0.057%
CA_ASMP,Jul-09,12342,Jun-10,12335,7,0.057%
CA_ASMP,Jul-09,12342,Nov-10,12551,-209,-1.665%
CA_ASMP,Jul-09,12342,Mar-11,12551,-209,-1.665%
CA_ASMP,Aug-09,12564,Jun-08,12582,-18,-0.143%
CA_ASMP,Aug-09,12564,Nov-08,12610,-46,-0.365%
CA_ASMP,Aug-09,12564,Mar-09,12601,-37,-0.294%
CA_ASMP,Aug-09,12564,Jun-09,12701,-137,-1.079%
CA_ASMP,Aug-09,12564,Nov-09,12768,-204,-1.598%
CA_ASMP,Aug-09,12564,Feb-10,12555,9,0.072%
CA_ASMP,Aug-09,12564,Jun-10,12556,8,0.064%
CA_ASMP,Aug-09,12564,Nov-10,12685,-121,-0.954%
CA_ASMP,Aug-09,12564,Mar-11,12619,-55,-0.436%
CA_ASMP,Sep-09,12633,Jun-08,12648,-15,-0.119%
CA_ASMP,Sep-09,12633,Nov-08,12662,-29,-0.229%
CA_ASMP,Sep-09,12633,Mar-09,12652,-19,-0.150%
CA_ASMP,Sep-09,12633,Jun-09,12802,-169,-1.320%
CA_ASMP,Sep-09,12633,Nov-09,12874,-241,-1.872%
CA_ASMP,Sep-09,12633,Feb-10,12624,9,0.071%
CA_ASMP,Sep-09,12633,Jun-10,12624,9,0.071%
CA_ASMP,Sep-09,12633,Nov-10,12728,-95,-0.746%
CA_ASMP,Sep-09,12633,Mar-11,12661,-28,-0.221%
CA_ASMP,Oct-09,12673,Jun-08,12714,-41,-0.322%
CA_ASMP,Oct-09,12673,Nov-08,12714,-41,-0.322%
CA_ASMP,Oct-09,12673,Mar-09,12703,-30,-0.236%
CA_ASMP,Oct-09,12673,Jun-09,12903,-230,-1.783%
CA_ASMP,Oct-09,12673,Nov-09,12977,-304,-2.343%
CA_ASMP,Oct-09,12673,Feb-10,12667,6,0.047%
CA_ASMP,Oct-09,12673,Jun-10,12666,7,0.055%
CA_ASMP,Oct-09,12673,Nov-10,12804,-131,-1.023%
CA_ASMP,Oct-09,12673,Mar-11,12802,-129,-1.008%
CA_ASMP,Nov-09,12746,Jun-08,12780,-34,-0.266%
CA_ASMP,Nov-09,12746,Nov-08,12766,-20,-0.157%
CA_ASMP,Nov-09,12746,Mar-09,12754,-8,-0.063%
CA_ASMP,Nov-09,12746,Jun-09,13004,-258,-1.984%
CA_ASMP,Nov-09,12746,Nov-09,13080,-334,-2.554%
CA_ASMP,Nov-09,12746,Feb-10,12746,0,0.000%
CA_ASMP,Nov-09,12746,Jun-10,12742,4,0.031%
CA_ASMP,Nov-09,12746,Nov-10,12877,-131,-1.017%
CA_ASMP,Nov-09,12746,Mar-11,12876,-130,-1.010%
CA_ASMP,Dec-09,12817,Jun-08,12845,-28,-0.218%
CA_ASMP,Dec-09,12817,Nov-08,12817,0,0.000%
CA_ASMP,Dec-09,12817,Mar-09,12805,12,0.094%
CA_ASMP,Dec-09,12817,Jun-09,13105,-288,-2.198%
CA_ASMP,Dec-09,12817,Nov-09,13183,-366,-2.776%
CA_ASMP,Dec-09,12817,Feb-10,12823,-6,-0.047%
CA_ASMP,Dec-09,12817,Jun-10,12815,2,0.016%
CA_ASMP,Dec-09,12817,Nov-10,13022,-205,-1.574%
CA_ASMP,Dec-09,12817,Mar-11,13021,-204,-1.567%
CA_ASMP,Jan-10,12961,Jun-08,12911,50,0.387%
CA_ASMP,Jan-10,12961,Nov-08,12869,92,0.715%
CA_ASMP,Jan-10,12961,Mar-09,12856,105,0.817%
CA_ASMP,Jan-10,12961,Jun-09,13206,-245,-1.855%
CA_ASMP,Jan-10,12961,Nov-09,13285,-324,-2.439%
CA_ASMP,Jan-10,12961,Feb-10,13396,-435,-3.247%
CA_ASMP,Jan-10,12961,Jun-10,12960,1,0.008%
CA_ASMP,Jan-10,12961,Nov-10,13167,-206,-1.565%
